Name	Length	EffectiveLength	TPM	NumReads
FBtr0113480	3369	3168.57	0.023928	1.709
FBtr0088019	1186	985.567	2.02576	45
FBtr0300864	1867	1666.57	0	0
FBtr0081564	977	776.567	0	0
FBtr0300887	2360	2159.57	7.92016	385.512
FBtr0086060	3043	2842.57	65.802	4215.88
FBtr0339759	3208	3007.57	13.571	919.95
FBtr0345748	1595	1394.57	0.030594	0.962
FBtr0070647	2383	2182.57	0.121968	6
FBtr0330666	3896	3695.57	7.56669	630.267
FBtr0079809	3558	3357.57	15.8833	1202
FBtr0079951	847	646.567	185.217	2699.18
FBtr0310567	2399	2198.57	0.013598	0.674
FBtr0329941	5970	5769.57	5.83561	758.869
FBtr0088419	2966	2765.57	0.052979	3.302
FBtr0336467	3380	3179.57	1.36537	97.849
FBtr0343440	1961	1760.57	0.006654	0.264
FBtr0112654	2110	1909.57	0.091294	3.929
FBtr0343382	727	526.567	25.3876	301.309
FBtr0080494	1533	1332.57	12.5016	375.484
FBtr0112545	5886	5685.57	10.7921	1382.99
FBtr0339593	1035	834.567	6319.45	118872
FBtr0076276	597	396.567	211.897	1894
FBtr0082833	1938	1737.57	11.5708	453.149
FBtr0342643	1513	1312.57	0.016579	0.49
FBtr0346522	910	709.567	0.267919	4.285
FBtr0073063	2326	2125.57	19.1659	918.208
FBtr0076793	3622	3421.57	0.187788	14.482
FBtr0307487	2098	1897.57	10.8619	464.56
FBtr0346521	559	358.568	42.2502	341.459
FBtr0305980	6216	6015.57	2.57885	349.655
FBtr0088046	1593	1392.57	145.76	4575
FBtr0335004	4209	4008.57	3.96804	358.511
FBtr0331654	6463	6262.57	24.5123	3459.99
FBtr0086475	281	102.929	1.72418	4
FBtr0081276	1297	1096.57	13.6423	337.179
FBtr0081357	2976	2775.57	1.23777	77.433
FBtr0112851	4062	3861.57	24.9605	2172.47
FBtr0084167	3973	3772.57	0.264977	22.531
FBtr0084567	2621	2420.57	1.52764	83.344
FBtr0300712	1330	1129.57	22.4755	572.214
FBtr0309098	1488	1287.57	3.59452	104.316
FBtr0073972	2534	2333.57	14.5047	762.896
FBtr0303294	3407	3206.57	0.682019	49.292
FBtr0331560	1899	1698.57	47.354	1812.91
FBtr0344844	1494	1293.57	7.67757	223.846
FBtr0079985	861	660.567	19.0078	283
FBtr0080261	5936	5735.57	13.7152	1773.04
FBtr0304948	4629	4428.57	0.303812	30.325
FBtr0300937	3634	3433.57	20.9787	1623.53
FBtr0087764	699	498.567	37.3965	420.235
FBtr0340260	6380	6179.57	0.015273	2.127
FBtr0075556	1034	833.567	0.798386	15
FBtr0302545	1127	926.567	21.4566	448.101
FBtr0080811	4219	4018.57	4.01876	364
FBtr0302544	2196	1995.57	1.71499	77.137
FBtr0333019	1397	1196.57	0.06021	1.624
FBtr0084353	1291	1090.57	0.040683	1
FBtr0077722	1930	1729.57	0.025652	1
FBtr0082275	773	572.567	64.033	826.357
FBtr0073042	4593	4392.57	40.5879	4018.4
FBtr0087212	2028	1827.57	67.5902	2784.16
FBtr0091475	2574	2373.57	0.407691	21.811
FBtr0091477	1656	1455.57	17.9428	588.654
FBtr0299761	4261	4060.57	0.327533	29.976
FBtr0308836	2526	2325.57	1.07898	56.556
FBtr0333428	2729	2528.57	6.56608	374.212
FBtr0308617	4627	4426.57	1.33522	133.217
FBtr0339762	3556	3355.57	0.06882	5.205
FBtr0087083	1298	1097.57	0.363809	9
FBtr0080137	478	277.641	0	0
FBtr0331598	4820	4619.57	0.129789	13.514
FBtr0300443	2525	2324.57	37.4246	1960.82
FBtr0084967	1248	1047.57	97.6228	2305
FBtr0084837	4493	4292.57	50.0015	4837.69
FBtr0081254	4694	4493.57	138.029	13979.7
FBtr0345118	4063	3862.57	17.8478	1553.81
FBtr0344719	4557	4356.57	6.39871	628.311
FBtr0334892	2191	1990.57	2.11038	94.684
FBtr0112797	5683	5482.57	7.94718	982.053
FBtr0079222	906	705.567	0	0
FBtr0273404	2359	2158.57	16.6693	811
FBtr0332537	1469	1268.57	0.048184	1.378
FBtr0308781	1198	997.567	0.066907	1.504
FBtr0086946	7489	7288.57	10.109	1660.69
FBtr0339445	5788	5587.57	4.79648	604.064
FBtr0073145	4280	4079.57	253.067	23269.5
FBtr0300194	3499	3298.57	0.02674	1.988
FBtr0076636	3303	3102.57	0.029434	2.058
FBtr0112896	2373	2172.57	5.55333	271.934
FBtr0081180	2317	2116.57	28.047	1338
FBtr0070435	2599	2398.57	0.410158	22.174
FBtr0080991	2787	2586.57	0	0
FBtr0084215	2693	2492.57	7.24452	407
FBtr0331702	1497	1296.57	0.131248	3.836
FBtr0340551	1782	1581.57	2.5708	91.642
FBtr0081907	1908	1707.57	1.08744	41.853
FBtr0332052	1379	1178.57	0.03722	0.989
FBtr0088788	2527	2326.57	45.6502	2393.84
FBtr0071487	1622	1421.57	5.83124	186.838
FBtr0080036	4318	4117.57	8.15287	756.64
FBtr0073212	1620	1419.57	54.3195	1738
FBtr0333125	6041	5840.57	14.2648	1877.84
FBtr0100255	2123	1922.57	0.705762	30.583
FBtr0340213	3151	2950.57	1.48555	98.794
FBtr0346683	2867	2666.57	43.5337	2616.47
FBtr0076729	5041	4840.57	15.1784	1656
FBtr0074354	1960	1759.57	38.1192	1511.78
FBtr0074977	781	580.567	0	0
FBtr0084036	5353	5152.57	34.9044	4053.61
FBtr0308253	18006	17805.6	7.60138	3050.61
FBtr0078171	5391	5190.57	5.96992	698.427
FBtr0082813	2407	2206.57	1.50368	74.784
FBtr0071826	491	290.608	0	0
FBtr0336829	2044	1843.57	2.32586	96.645
FBtr0082809	2397	2196.57	1.07218	53.082
FBtr0089595	1207	1006.57	9.83424	223.111
FBtr0306383	2672	2471.57	0.32707	18.22
FBtr0301317	3169	2968.57	0.257353	17.219
FBtr0072973	2817	2616.57	1.11199	65.58
FBtr0307552	2166	1965.57	5.17565	229.293
FBtr0087965	3460	3259.57	6.3249	464.677
FBtr0343336	1985	1784.57	1.64446	66.145
FBtr0343573	1987	1786.57	0.268496	10.812
FBtr0343326	317	128.219	1.76421	5.098
FBtr0082751	1883	1682.57	358.741	13604.8
FBtr0100239	5732	5531.57	0.08284	10.328
FBtr0343586	673	472.567	3.35663	35.752
FBtr0087417	1585	1384.57	1.68721	52.653
FBtr0083646	5546	5345.57	8.57256	1032.86
FBtr0303762	2136	1935.57	0	0
FBtr0078856	1098	897.567	29.712	601.087
FBtr0302992	2953	2752.57	0	0
FBtr0081795	1778	1577.57	131.479	4675
FBtr0452134	3299	3098.57	0.006381	0.446
FBtr0077672	1251	1050.57	18.5144	438.4
FBtr0335211	1142	941.567	23.3636	495.826
FBtr0113451	3095	2894.57	1.39921	91.286
FBtr0339824	1926	1725.57	0.313728	12.202
FBtr0113453	2409	2208.57	0.661621	32.935
FBtr0333417	1749	1548.57	0.678639	23.687
FBtr0329982	2174	1973.57	0.717704	31.925
FBtr0079687	1844	1643.57	0.203752	7.548
FBtr0299907	1459	1258.57	4.37663	124.152
FBtr0084641	2622	2421.57	0.413651	22.577
FBtr0079688	1236	1035.57	3.18691	74.385
FBtr0079686	2034	1833.57	0.22627	9.351
FBtr0301703	3096	2895.57	0.600101	39.165
FBtr0079689	1164	963.567	10.4573	227.112
FBtr0074010	3848	3647.57	0.792093	65.12
FBtr0110772	2347	2146.57	0.018629	0.901
FBtr0073364	682	481.567	0	0
FBtr0070490	2352	2151.57	2.24768	109
FBtr0345313	2321	2120.57	35.7175	1707.15
FBtr0344845	1725	1524.57	0.872272	29.973
FBtr0081588	415	215.418	0	0
FBtr0345005	3755	3554.57	4.12347	330.36
FBtr0310633	4634	4433.57	0.711397	71.089
FBtr0078353	710	509.567	35.5222	407.979
FBtr0307344	1523	1322.57	0.467405	13.933
FBtr0071186	1242	1041.57	0.298176	7
FBtr0340592	868	667.567	0	0
FBtr0301366	2041	1840.57	0.490396	20.344
FBtr0076773	3311	3110.57	0.388687	27.251
FBtr0309498	4031	3830.57	0.056659	4.892
FBtr0076771	3673	3472.57	14.2943	1118.8
FBtr0346141	373	175.649	0.477799	1.892
FBtr0330622	9554	9353.57	3.00649	633.832
FBtr0112817	3318	3117.57	5.05474	355.183
FBtr0072937	1070	869.567	4.93642	96.75
FBtr0300695	1941	1740.57	0.015308	0.601
FBtr0339981	2815	2614.57	0	0
FBtr0301238	991	790.567	12.1146	215.866
FBtr0100258	1461	1260.57	5.62263	159.751
FBtr0332790	5074	4873.57	1.14281	125.533
FBtr0336633	3876	3675.57	8.54881	708.219
FBtr0079662	1172	971.567	6.53019	143
FBtr0273321	1002	801.567	15.0776	272.402
FBtr0087145	2570	2369.57	3.65675	195.3
FBtr0080311	2297	2096.57	0.737872	34.868
FBtr0074210	1176	975.567	226.482	4980
FBtr0081914	3092	2891.57	22.4631	1464
FBtr0346627	2398	2197.57	6.07141	300.725
FBtr0079762	971	770.567	0.453059	7.869
FBtr0333882	945	744.567	4.45453	74.756
FBtr0075586	639	438.567	0	0
FBtr0086660	4620	4419.57	19.1681	1909.4
FBtr0331705	3470	3269.57	0.19026	14.021
FBtr0071280	3246	3045.57	16.0668	1102.9
FBtr0086508	3472	3271.57	6.02204	444.056
FBtr0080409	898	697.567	0.89044	14
FBtr0071420	1026	825.567	0	0
FBtr0084604	7244	7043.57	30.2215	4797.85
FBtr0077462	2960	2759.57	12.9907	808
FBtr0290252	569	368.567	0	0
FBtr0335438	880	679.567	0.351457	5.383
FBtr0334893	2418	2217.57	1.75231	87.584
FBtr0343373	3617	3416.57	3.73988	287.995
FBtr0339572	2989	2788.57	0.025294	1.59
FBtr0076318	4515	4314.57	6.50068	632.169
FBtr0086569	4279	4078.57	1.47613	135.697
FBtr0300750	2652	2451.57	18.366	1014.84
FBtr0085321	3280	3079.57	0.043326	3.007
FBtr0079590	536	335.571	287.037	2171
FBtr0074166	1487	1286.57	23.7788	689.54
FBtr0310003	1880	1679.57	0.19657	7.441
FBtr0301805	1105	904.567	49.7541	1014.39
FBtr0082311	901	700.567	27.1054	428
FBtr0337031	2123	1922.57	3.39086	146.936
FBtr0273251	1813	1612.57	0.137567	5
FBtr0083443	887	686.567	0	0
FBtr0335172	785	584.567	0.029312	0.386
FBtr0343309	2256	2055.57	0.698423	32.358
FBtr0089007	3869	3668.57	2.96108	244.841
FBtr0075558	4498	4297.57	13.4974	1307.41
FBtr0332006	747	546.567	0.081216	1.001
FBtr0331778	797	596.567	0.076264	1.025
FBtr0084931	1373	1172.57	3.95673	104.571
FBtr0343553	3746	3545.57	0.085301	6.817
FBtr0089295	540	339.57	0.089098	0.682
FBtr0305915	7282	7081.57	8.67839	1385.18
FBtr0087516	1839	1638.57	0.270768	10
FBtr0075344	7543	7342.57	17.742	2936.21
FBtr0304906	9289	9088.57	4.17019	854.258
FBtr0290300	4614	4413.57	0.289456	28.794
FBtr0301030	964	763.567	0.045338	0.78
FBtr0072695	751	550.567	0.23826	2.957
FBtr0077213	1692	1491.57	0.029745	1
FBtr0076273	1212	1011.57	0.078907	1.799
FBtr0308322	3799	3598.57	5.06926	411.161
FBtr0452147	8459	8258.57	0.015073	2.806
FBtr0342822	12883	12682.6	0.748615	213.995
FBtr0347442	165	50.625	0	0
FBtr0289975	943	742.567	0	0
FBtr0088571	2943	2742.57	1.52992	94.573
FBtr0342809	12553	12352.6	2.0107	559.812
FBtr0306566	3020	2819.57	5.99406	380.927
FBtr0310303	4485	4284.57	0.070971	6.854
FBtr0342812	12763	12562.6	0.943064	267.028
FBtr0342814	12523	12322.6	2.43773	677.057
FBtr0334546	3064	2863.57	0.936826	60.465
FBtr0113871	5486	5285.57	1.22408	145.827
FBtr0303560	2160	1959.57	9.08915	401.441
FBtr0071366	1969	1768.57	71.5475	2852.03
FBtr0075833	4628	4427.57	0.873959	87.216
FBtr0332808	1589	1388.57	1.6209	50.729
FBtr0082113	1479	1278.57	38.2496	1102.27
FBtr0076328	631	430.567	0.046376	0.45
FBtr0086834	2143	1942.57	0.114197	5
FBtr0334948	5210	5009.57	2.84635	321.386
FBtr0299855	707	506.567	0.017289	0.197
FBtr0070830	2388	2187.57	40.705	2007
FBtr0334947	6315	6114.57	10.4271	1437.03
FBtr0345251	823	622.567	0	0
FBtr0079664	2620	2419.57	163.535	8918.37
FBtr0086236	954	753.567	38.3482	651.336
FBtr0302732	8975	8774.57	0.387363	76.609
FBtr0076772	5047	4846.57	8.67461	947.593
FBtr0084158	1146	945.567	3.00296	64
FBtr0081495	4691	4490.57	0.757775	76.697
FBtr0080212	1191	990.567	10.436	233
FBtr0087447	904	703.567	0	0
FBtr0084962	2969	2768.57	40.0989	2502.22
FBtr0072208	1340	1139.57	14.5222	373
FBtr0086707	2136	1935.57	0.128224	5.594
FBtr0301408	3436	3235.57	0.04441	3.239
FBtr0085444	1683	1482.57	3.49373	116.746
FBtr0332989	1196	995.567	0.039396	0.884
FBtr0087293	1761	1560.57	4.49138	157.979
FBtr0332754	1838	1637.57	0.025507	0.941
FBtr0072902	1344	1143.57	0.310378	8
FBtr0343700	712	511.567	0	0
FBtr0070239	5365	5164.57	6.49636	756.209
FBtr0301335	2638	2437.57	0.510027	28.021
FBtr0332421	816	615.567	0.37161	5.156
FBtr0273288	5744	5543.57	0.007788	0.973
FBtr0336822	1234	1033.57	0.128779	3
FBtr0304907	340	146.662	0	0
FBtr0084402	4195	3994.57	0.632308	56.929
FBtr0082222	855	654.567	0	0
FBtr0345367	2882	2681.57	0.750049	45.333
FBtr0113122	2172	1971.57	0.412138	18.314
FBtr0303156	572	371.567	5.18984	43.464
FBtr0332728	1166	965.567	1.87417	40.788
FBtr0082766	2640	2439.57	0.109517	6.022
FBtr0332932	10303	10102.6	0.106862	24.333
FBtr0085704	3817	3616.57	132.568	10806.2
FBtr0112737	853	652.567	1.42776	21
FBtr0080031	3499	3298.57	2.59713	193.088
FBtr0080267	3305	3104.57	0	0
FBtr0305312	818	617.567	2.72574	37.941
FBtr0301847	3338	3137.57	44.5769	3152.4
FBtr0334891	4082	3881.57	0.730499	63.909
FBtr0087574	3217	3016.57	8.63819	587.318
FBtr0340266	3375	3174.57	0.671523	48.049
FBtr0070985	3291	3090.57	20.3265	1415.92
FBtr0301766	6874	6673.57	1.71298	257.661
FBtr0079800	2816	2615.57	2.63512	155.347
FBtr0081278	1342	1141.57	0.375924	9.672
FBtr0344843	854	653.567	21.1379	311.379
FBtr0344717	4869	4668.57	4.56248	480.09
FBtr0339114	1390	1189.57	0.081774	2.193
FBtr0075606	818	617.567	0.071842	1
FBtr0305041	6647	6446.57	1.23928	180.068
FBtr0334113	1328	1127.57	2.10939	53.609
FBtr0113259	1868	1667.57	0.23896	8.981
FBtr0303755	710	509.567	0	0
FBtr0333677	958	757.567	35.163	600.406
FBtr0075961	924	723.567	36.542	595.949
FBtr0070080	1119	918.567	0.086389	1.789
FBtr0273283	2581	2380.57	5.92251	317.778
FBtr0339796	1357	1156.57	0.236183	6.157
FBtr0083123	1806	1605.57	17.7683	643
FBtr0273282	2679	2478.57	30.0441	1678.41
FBtr0079320	1655	1454.57	0.384154	12.594
FBtr0310411	1164	963.567	2.44698	53.144
FBtr0346194	1711	1510.57	0.01593	0.542
FBtr0077920	2090	1889.57	20.3313	865.895
FBtr0301794	6590	6389.57	2.02156	291.137
FBtr0329825	1179	978.567	0.539409	11.897
FBtr0333026	3713	3512.57	0.930742	73.687
FBtr0078395	2347	2146.57	0.041385	2.002
FBtr0332078	3282	3081.57	1.39064	96.588
FBtr0072325	668	467.567	30.4997	321.423
FBtr0113425	3357	3156.57	1.50824	107.306
FBtr0346509	402	202.87	0	0
FBtr0079388	718	517.567	0.857227	10
FBtr0072746	2002	1801.57	2.40345	97.594
FBtr0084936	2918	2717.57	5.15055	315.48
FBtr0301710	4379	4178.57	1.86391	175.546
FBtr0346422	858	657.567	0.101992	1.512
FBtr0334974	3239	3038.57	0.002182	0.149
FBtr0076237	5712	5511.57	4.2585	529.017
FBtr0084431	1686	1485.57	5.52167	184.885
FBtr0087622	1316	1115.57	0.351729	8.844
FBtr0332425	4128	3927.57	0.005648	0.5
FBtr0333270	5337	5136.57	0.445678	51.598
FBtr0085359	5529	5328.57	26.6762	3203.84
FBtr0081761	3238	3037.57	0.005981	0.409
FBtr0088662	3523	3322.57	0.442382	33.129
FBtr0308352	1643	1442.57	11.283	366.859
FBtr0073306	1126	925.567	0	0
FBtr0309099	802	601.567	26.8596	364.185
FBtr0078594	1129	928.567	0	0
FBtr0302665	5583	5382.57	0.783972	95.11
FBtr0300562	2617	2416.57	4.48146	244.093
FBtr0343105	6080	5879.57	0.019786	2.622
FBtr0084344	429	229.089	0	0
FBtr0114496	2711	2510.57	0.06304	3.567
FBtr0078059	6672	6471.57	22.1971	3237.75
FBtr0074760	1374	1173.57	29.0948	769.593
FBtr0080252	6939	6738.57	0.039618	6.017
FBtr0086202	1763	1562.57	4.37176	153.969
FBtr0305220	419	219.309	0	0
FBtr0332742	1164	963.567	0.33854	7.352
FBtr0085034	810	609.567	0	0
FBtr0302294	6321	6120.57	2.14306	295.641
FBtr0343274	1605	1404.57	25.5548	809.007
FBtr0078861	2130	1929.57	7.68012	334.015
FBtr0339986	6297	6096.57	2.23209	306.714
FBtr0077264	2676	2475.57	139.564	7787.31
FBtr0332312	5932	5731.57	0.012287	1.587
FBtr0100144	3160	2959.57	1.89411	126.349
FBtr0084563	13001	12800.6	35.701	10300.2
FBtr0340308	2565	2364.57	179.732	9578.88
FBtr0100432	866	665.567	0	0
FBtr0342613	493	292.605	0	0
FBtr0300615	2611	2410.57	0.10079	5.476
FBtr0306595	4706	4505.57	0.118679	12.052
FBtr0073160	2408	2207.57	4.18034	208
FBtr0078496	3760	3559.57	0.111003	8.906
FBtr0303748	1578	1377.57	3.38175	105.001
FBtr0080984	1051	850.567	21.8559	419
FBtr0300018	797	596.567	0.038672	0.52
FBtr0306938	3941	3740.57	1.25194	105.55
FBtr0083057	2368	2167.57	2016.38	98510.7
FBtr0078737	999	798.567	2.88904	52
FBtr0076666	830	629.567	0.035329	0.501
FBtr0344096	7085	6884.57	0.007221	1.121
FBtr0302556	1695	1494.57	0.009286	0.313
FBtr0307053	499	298.596	0	0
FBtr0085539	1080	879.567	135.55	2687.23
FBtr0072190	875	674.567	1.26243	19.194
FBtr0303342	5240	5039.57	0.159301	18.095
FBtr0307165	6600	6399.57	5.79617	836.044
FBtr0074840	2070	1869.57	79.0964	3333
FBtr0336871	1381	1180.57	5.65768	150.545
FBtr0086911	873	672.567	1.42691	21.631
FBtr0113130	3145	2944.57	0.891602	59.174
FBtr0087005	1402	1201.57	3.41901	92.595
FBtr0112367	401	201.912	0.219735	1
FBtr0304702	1548	1347.57	0.032924	1
FBtr0339118	1590	1389.57	0.255431	8
FBtr0077101	3512	3311.57	6.15005	459.039
FBtr0344392	2067	1866.57	0.395424	16.636
FBtr0339326	340	146.662	0	0
FBtr0085843	9194	8993.57	30.4158	6165.51
FBtr0339098	3629	3428.57	0.260864	20.159
FBtr0345284	7812	7611.57	0.542932	93.144
FBtr0082417	1378	1177.57	4.37054	116
FBtr0273349	1138	937.567	0.011703	0.247
FBtr0307343	1047	846.567	0.670005	12.784
FBtr0290135	3032	2831.57	4.54666	290.173
FBtr0113270	6507	6306.57	16.7291	2377.95
FBtr0077930	1387	1186.57	0.074783	2
FBtr0071238	3241	3040.57	0.108874	7.461
FBtr0346538	4779	4578.57	1.55549	160.522
FBtr0078370	654	453.567	0.097819	1
FBtr0084715	2980	2779.57	2.0808	130.36
FBtr0110847	1794	1593.57	0.156018	5.604
FBtr0113129	2688	2487.57	1.16122	65.107
FBtr0300596	3874	3673.57	85.3745	7068.93
FBtr0339375	1608	1407.57	17.8622	566.686
FBtr0085270	1246	1045.57	45.6862	1076.65
FBtr0075945	4088	3887.57	13.0957	1147.47
