Name	Length	EffectiveLength	TPM	NumReads
FBtr0074174	2250	2079.02	0.896824	15.596
FBtr0339921	3148	2977.02	0.027503	0.685
FBtr0302643	3243	3072.02	0.636606	16.359
FBtr0075979	2691	2520.02	0.033017	0.696
FBtr0310147	2351	2180.02	0.82405	15.027
FBtr0301604	1722	1551.02	4.87134	63.2
FBtr0072335	1557	1386.02	0	0
FBtr0345536	1248	1077.02	3.75949	33.869
FBtr0083652	2845	2674.02	0.852363	19.065
FBtr0083649	2994	2823.02	1.12395	26.541
FBtr0333074	7272	7101.02	12.2342	726.694
FBtr0347032	610	439.383	0	0
FBtr0087359	2273	2102.02	0.141544	2.489
FBtr0084095	7188	7017.02	0.812665	47.7
FBtr0346730	654	483.351	0	0
FBtr0072993	2831	2660.02	4.80156	106.837
FBtr0079201	1290	1119.02	0	0
FBtr0080039	3073	2902.02	0.126453	3.07
FBtr0343410	747	576.318	0	0
FBtr0087779	2778	2607.02	0.045857	1
FBtr0081842	1524	1353.02	1.18046	13.36
FBtr0336968	2263	2092.02	0	0
FBtr0303158	610	439.383	2.44875	9
FBtr0071042	2573	2402.02	24.3941	490.133
FBtr0074623	3850	3679.02	20.3608	626.587
FBtr0302174	2966	2795.02	0.000721	0.017
FBtr0331645	4147	3976.02	0.063698	2.119
FBtr0100183	1753	1582.02	180.348	2386.58
FBtr0329980	5506	5335.02	0.021869	0.976
FBtr0307174	1972	1801.02	1.12138	16.894
FBtr0080808	2603	2432.02	0.073798	1.501
FBtr0345226	5811	5640.02	3.12288	147.329
FBtr0113480	3369	3198.02	0.025306	0.677
FBtr0088019	1186	1015.02	2.00976	17.064
FBtr0300864	1867	1696.02	0	0
FBtr0081564	977	806.189	0.072116	0.486
FBtr0300887	2360	2189.02	3.06802	56.177
FBtr0086060	3043	2872.02	52.5617	1262.73
FBtr0339759	3208	3037.02	16.0224	407.031
FBtr0345748	1595	1424.02	0	0
FBtr0070647	2383	2212.02	0.162136	3
FBtr0330666	3896	3725.02	5.23804	163.211
FBtr0079809	3558	3387.02	14.8244	420
FBtr0079951	847	676.266	130.049	735.661
FBtr0310567	2399	2228.02	0.008999	0.168
FBtr0329941	5970	5799.02	2.14706	104.148
FBtr0088419	2966	2795.02	0.126166	2.95
FBtr0336467	3380	3209.02	1.14102	30.628
FBtr0343440	1961	1790.02	0	0
FBtr0112654	2110	1939.02	0.06089	0.988
FBtr0343382	727	556.331	17.1828	79.961
FBtr0080494	1533	1362.02	17.6751	201.372
FBtr0112545	5886	5715.02	2.84137	135.831
FBtr0339593	1035	864.017	1724.38	12462.6
FBtr0076276	597	426.386	192.339	686
FBtr0082833	1938	1767.02	5.49664	81.244
FBtr0342643	1513	1342.02	0.043766	0.491
FBtr0346522	910	739.243	0.127021	0.785
FBtr0073063	2326	2155.02	19.3269	348.392
FBtr0076793	3622	3451.02	0.090191	2.604
FBtr0307487	2098	1927.02	12.9254	208.345
FBtr0346521	559	388.397	0.031994	0.104
FBtr0305980	6216	6045.02	4.59671	232.434
FBtr0088046	1593	1422.02	165.03	1963
FBtr0335004	4209	4038.02	4.32103	145.952
FBtr0331654	6463	6292.02	17.0077	895.139
FBtr0086475	281	110.576	1.08115	1
FBtr0081276	1297	1126.02	9.79129	92.223
FBtr0081357	2976	2805.02	6.50346	152.593
FBtr0112851	4062	3891.02	19.297	628.066
FBtr0084167	3973	3802.02	0.249824	7.945
FBtr0084567	2621	2450.02	1.5401	31.563
FBtr0300712	1330	1159.02	20.7412	201.084
FBtr0309098	1488	1317.02	2.75902	30.395
FBtr0073972	2534	2363.02	13.6479	269.766
FBtr0303294	3407	3236.02	1.05959	28.681
FBtr0331560	1899	1728.02	62.7344	906.791
FBtr0344844	1494	1323.02	4.10575	45.437
FBtr0079985	861	690.251	10.565	61
FBtr0080261	5936	5765.02	13.3138	642.034
FBtr0304948	4629	4458.02	0.3823	14.256
FBtr0300937	3634	3463.02	13.4793	390.459
FBtr0087764	699	528.342	40.0833	177.147
FBtr0340260	6380	6209.02	0.016121	0.837
FBtr0075556	1034	863.017	1.24672	9
FBtr0302545	1127	956.017	24.9043	199.156
FBtr0080811	4219	4048.02	3.75066	127
FBtr0302544	2196	2025.02	1.84502	31.252
FBtr0333019	1397	1226.02	0.04896	0.502
FBtr0084353	1291	1120.02	0	0
FBtr0077722	1930	1759.02	0.067964	1
FBtr0082275	773	602.309	75.7285	381.533
FBtr0073042	4593	4422.02	40.0647	1481.96
FBtr0087212	2028	1857.02	83.6629	1299.58
FBtr0091475	2574	2403.02	0.391879	7.877
FBtr0091477	1656	1485.02	14.0802	174.902
FBtr0299761	4261	4090.02	0.59792	20.456
FBtr0308836	2526	2355.02	1.43641	28.296
FBtr0333428	2729	2558.02	0.844682	18.074
FBtr0308617	4627	4456.02	1.1238	41.888
FBtr0339762	3556	3385.02	0.042264	1.197
FBtr0087083	1298	1127.02	0.424303	4
FBtr0080137	478	307.451	0	0
FBtr0331598	4820	4649.02	0.090023	3.501
FBtr0300443	2525	2354.02	39.3263	774.365
FBtr0084967	1248	1077.02	102.453	923
FBtr0084837	4493	4322.02	46.9151	1696.11
FBtr0081254	4694	4523.02	127.997	4842.62
FBtr0345118	4063	3892.02	7.55561	245.979
FBtr0344719	4557	4386.02	8.31047	304.895
FBtr0334892	2191	2020.02	4.49772	75.998
FBtr0112797	5683	5512.02	34.0164	1568.39
FBtr0079222	906	735.243	0	0
FBtr0273404	2359	2188.02	19.6151	359
FBtr0332537	1469	1298.02	0.03059	0.332
FBtr0308781	1198	1027.02	0	0
FBtr0086946	7489	7318.02	6.28562	384.764
FBtr0339445	5788	5617.02	3.6357	170.823
FBtr0073145	4280	4109.02	99.0853	3405.66
FBtr0300194	3499	3328.02	0.047742	1.329
FBtr0076636	3303	3132.02	0.051705	1.355
FBtr0112896	2373	2202.02	5.70234	105.033
FBtr0081180	2317	2146.02	30.472	547
FBtr0070435	2599	2428.02	2.31721	47.062
FBtr0080991	2787	2616.02	0	0
FBtr0084215	2693	2522.02	5.07203	107
FBtr0331702	1497	1326.02	0.29692	3.293
FBtr0340551	1782	1611.02	1.75442	23.642
FBtr0081907	1908	1737.02	0.337731	4.907
FBtr0332052	1379	1208.02	0.230933	2.334
FBtr0088788	2527	2356.02	42.6088	839.713
FBtr0071487	1622	1451.02	3.28535	39.876
FBtr0080036	4318	4147.02	5.18939	180.014
FBtr0073212	1620	1449.02	50.0797	607
FBtr0333125	6041	5870.02	9.03637	443.698
FBtr0100255	2123	1952.02	0.521262	8.511
FBtr0340213	3151	2980.02	1.50099	37.415
FBtr0346683	2867	2696.02	18.7923	423.795
FBtr0076729	5041	4870.02	13.7469	560
FBtr0074354	1960	1789.02	26.6963	399.502
FBtr0074977	781	610.305	0	0
FBtr0084036	5353	5182.02	33.2669	1442
FBtr0308253	18006	17835	6.58492	982.376
FBtr0078171	5391	5220.02	6.09765	266.249
FBtr0082813	2407	2236.02	1.01797	19.04
FBtr0071826	491	320.444	0	0
FBtr0336829	2044	1873.02	4.61792	72.351
FBtr0082809	2397	2226.02	1.09133	20.321
FBtr0089595	1207	1036.02	1.92511	16.683
FBtr0306383	2672	2501.02	0.327451	6.85
FBtr0301317	3169	2998.02	0.06676	1.674
FBtr0072973	2817	2646.02	2.42454	53.663
FBtr0307552	2166	1995.02	3.37113	56.257
FBtr0087965	3460	3289.02	4.80316	132.144
FBtr0343336	1985	1814.02	1.60561	24.363
FBtr0343573	1987	1816.02	0.224867	3.416
FBtr0343326	317	146.553	0	0
FBtr0082751	1883	1712.02	223.768	3204.5
FBtr0100239	5732	5561.02	0.032306	1.503
FBtr0343586	673	502.349	3.63231	15.263
FBtr0087417	1585	1414.02	1.42381	16.841
FBtr0083646	5546	5375.02	4.24589	190.898
FBtr0303762	2136	1965.02	0	0
FBtr0078856	1098	927.017	9.33987	72.424
FBtr0302992	2953	2782.02	0	0
FBtr0081795	1778	1607.02	94.1802	1266
FBtr0452134	3299	3128.02	0	0
FBtr0077672	1251	1080.02	4.08014	36.86
FBtr0335211	1142	971.017	20.2897	164.8
FBtr0113451	3095	2924.02	1.05354	25.768
FBtr0339824	1926	1755.02	2.97116	43.618
FBtr0113453	2409	2238.02	0.746195	13.969
FBtr0333417	1749	1578.02	0.430732	5.686
FBtr0329982	2174	2003.02	1.42335	23.848
FBtr0079687	1844	1673.02	0.227171	3.179
FBtr0299907	1459	1288.02	2.975	32.053
FBtr0084641	2622	2451.02	0.416571	8.541
FBtr0079688	1236	1065.02	6.85644	61.081
FBtr0079686	2034	1863.02	0.170044	2.65
FBtr0301703	3096	2925.02	0.813236	19.897
FBtr0079689	1164	993.017	7.87095	65.379
FBtr0074010	3848	3677.02	1.58508	48.753
FBtr0110772	2347	2176.02	0	0
FBtr0073364	682	511.347	0	0
FBtr0070490	2352	2181.02	3.6725	67
FBtr0345313	2321	2150.02	45.3704	815.959
FBtr0344845	1725	1554.02	6.83679	88.871
FBtr0081588	415	244.487	0	0
FBtr0345005	3755	3584.02	4.91798	147.438
FBtr0310633	4634	4463.02	0.895392	33.427
FBtr0078353	710	539.337	29.8747	134.777
FBtr0307344	1523	1352.02	0.162679	1.84
FBtr0071186	1242	1071.02	0.334866	3
FBtr0340592	868	697.248	0	0
FBtr0301366	2041	1870.02	0.301373	4.714
FBtr0076773	3311	3140.02	0.528939	13.893
FBtr0309498	4031	3860.02	0.039374	1.271
FBtr0076771	3673	3502.02	18.2735	535.297
FBtr0346141	373	202.53	0.001786	0.003
FBtr0330622	9554	9383.02	3.77972	296.658
FBtr0112817	3318	3147.02	2.4894	65.531
FBtr0072937	1070	899.017	6.18535	46.514
FBtr0300695	1941	1770.02	0	0
FBtr0339981	2815	2644.02	0	0
FBtr0301238	991	820.169	15.0831	103.478
FBtr0100258	1461	1290.02	4.68471	50.551
FBtr0332790	5074	4903.02	1.46629	60.136
FBtr0336633	3876	3705.02	5.87849	182.184
FBtr0079662	1172	1001.02	6.32967	53
FBtr0273321	1002	831.017	10.849	75.415
FBtr0087145	2570	2399.02	3.16338	63.48
FBtr0080311	2297	2126.02	1.53568	27.31
FBtr0074210	1176	1005.02	254.677	2141
FBtr0081914	3092	2921.02	22.1826	542
FBtr0346627	2398	2227.02	4.25708	79.303
FBtr0079762	971	800.195	0.421703	2.823
FBtr0333882	945	774.236	5.12803	33.211
FBtr0075586	639	468.358	0	0
FBtr0086660	4620	4449.02	25.5895	952.312
FBtr0331705	3470	3299.02	0.162958	4.497
FBtr0071280	3246	3075.02	15.63	402.031
FBtr0086508	3472	3301.02	1.79889	49.671
FBtr0080409	898	727.244	0.657546	4
FBtr0071420	1026	855.017	0	0
FBtr0084604	7244	7073.02	27.7533	1642
FBtr0077462	2960	2789.02	12.8164	299
FBtr0290252	569	398.394	0	0
FBtr0335438	880	709.245	0.168558	1
FBtr0334893	2418	2247.02	0.798161	15.002
FBtr0343373	3617	3446.02	3.23771	93.327
FBtr0339572	2989	2818.02	0	0
FBtr0076318	4515	4344.02	16.9253	615.008
FBtr0086569	4279	4108.02	0.568581	19.538
FBtr0300750	2652	2481.02	20.3743	422.831
FBtr0085321	3280	3109.02	0.035507	0.923
FBtr0079590	536	365.404	171.11	523
FBtr0074166	1487	1316.02	38.5312	424.158
FBtr0310003	1880	1709.02	0.116765	1.669
FBtr0301805	1105	934.017	42.5595	332.51
FBtr0082311	901	730.244	22.4284	137
FBtr0337031	2123	1952.02	1.26366	20.633
FBtr0273251	1813	1642.02	0.145613	2
FBtr0083443	887	716.245	0.035237	0.211
FBtr0335172	785	614.304	0.080628	0.414
FBtr0343309	2256	2085.02	1.03097	17.981
FBtr0089007	3869	3698.02	1.68944	52.26
FBtr0075558	4498	4327.02	10.1178	366.208
FBtr0332006	747	576.318	0	0
FBtr0331778	797	626.301	0.095728	0.502
FBtr0084931	1373	1202.02	3.07252	30.893
FBtr0343553	3746	3575.02	0.144808	4.33
FBtr0089295	540	369.403	0	0
FBtr0305915	7282	7111.02	6.57874	391.317
FBtr0087516	1839	1668.02	0.019573	0.273
FBtr0075344	7543	7372.02	11.006	678.684
FBtr0304906	9289	9118.02	1.8943	144.478
FBtr0290300	4614	4443.02	0.377284	14.022
FBtr0301030	964	793.208	0.073163	0.485
FBtr0072695	751	580.318	0	0
FBtr0077213	1692	1521.02	0.235794	3
FBtr0076273	1212	1041.02	0.058066	0.506
FBtr0308322	3799	3628.02	3.72592	113.072
FBtr0452147	8459	8288.02	0.019155	1.328
FBtr0342822	12883	12712	1.17812	125.273
FBtr0347442	165	11.731	0	0
FBtr0289975	943	772.237	0.07364	0.476
FBtr0088571	2943	2772.02	2.73059	63.315
FBtr0342809	12553	12382	1.9538	202.36
FBtr0306566	3020	2849.02	3.33108	79.384
FBtr0310303	4485	4314.02	0.087159	3.145
FBtr0342812	12763	12592	1.51735	159.821
FBtr0342814	12523	12352	2.40423	248.409
FBtr0334546	3064	2893.02	0.351869	8.515
FBtr0113871	5486	5315.02	1.23548	54.928
FBtr0303560	2160	1989.02	2.46958	41.088
FBtr0071366	1969	1798.02	99.6829	1499.23
FBtr0075833	4628	4457.02	0.884877	32.99
FBtr0332808	1589	1418.02	0.294193	3.49
FBtr0082113	1479	1308.02	27.6486	302.51
FBtr0076328	631	460.364	0	0
FBtr0086834	2143	1972.02	0.363737	6
FBtr0334948	5210	5039.02	4.72367	199.103
FBtr0299855	707	536.34	0.036072	0.162
FBtr0070830	2388	2217.02	51.8743	962
FBtr0334947	6315	6144.02	9.94142	510.922
FBtr0345251	823	652.285	0	0
FBtr0079664	2620	2449.02	161.733	3313.17
FBtr0086236	954	783.224	50.9037	333.495
FBtr0302732	8975	8804.02	0.721142	53.107
FBtr0076772	5047	4876.02	7.37615	300.849
FBtr0084158	1146	975.017	2.69747	22
FBtr0081495	4691	4520.02	0.575753	21.769
FBtr0080212	1191	1020.02	9.61065	82
FBtr0087447	904	733.243	0	0
FBtr0084962	2969	2798.02	37.778	884.184
FBtr0072208	1340	1169.02	14.4193	141
FBtr0086707	2136	1965.02	0.02491	0.409
FBtr0301408	3436	3265.02	0.055811	1.524
FBtr0085444	1683	1512.02	81.2764	1027.96
FBtr0332989	1196	1025.02	0.06984	0.599
FBtr0087293	1761	1590.02	2.99447	39.827
FBtr0332754	1838	1667.02	0	0
FBtr0072902	1344	1173.02	0.611496	6
FBtr0343700	712	541.336	0	0
FBtr0070239	5365	5194.02	4.71679	204.929
FBtr0301335	2638	2467.02	1.29511	26.726
FBtr0332421	816	645.29	0.135711	0.733
FBtr0273288	5744	5573.02	0	0
FBtr0336822	1234	1063.02	0	0
FBtr0304907	340	169.544	0	0
FBtr0084402	4195	4024.02	0.524212	17.645
FBtr0082222	855	684.256	0.174714	1
FBtr0345367	2882	2711.02	0.542558	12.304
FBtr0113122	2172	2001.02	2.24521	37.58
FBtr0303156	572	401.393	6.61567	22.212
FBtr0332728	1166	995.017	0.757555	6.305
FBtr0082766	2640	2469.02	0.073027	1.508
FBtr0332932	10303	10132	0.052569	4.455
FBtr0085704	3817	3646.02	136.112	4151.16
FBtr0112737	853	682.259	2.27793	13
FBtr0080031	3499	3328.02	4.5516	126.708
FBtr0080267	3305	3134.02	0	0
FBtr0305312	818	647.289	5.07896	27.5
FBtr0301847	3338	3167.02	37.5674	995.211
FBtr0334891	4082	3911.02	0.609675	19.945
FBtr0087574	3217	3046.02	11.895	303.074
FBtr0340266	3375	3204.02	0.800922	21.465
FBtr0070985	3291	3120.02	13.9765	364.762
FBtr0301766	6874	6703.02	1.25606	70.426
FBtr0079800	2816	2645.02	2.34625	51.911
FBtr0081278	1342	1171.02	0.350346	3.432
FBtr0344843	854	683.257	17.5229	100.148
FBtr0344717	4869	4698.02	2.68092	105.354
FBtr0339114	1390	1219.02	0.154056	1.571
FBtr0075606	818	647.289	0	0
FBtr0305041	6647	6476.02	0.990993	53.682
FBtr0334113	1328	1157.02	1.62718	15.748
FBtr0113259	1868	1697.02	0.317534	4.507
FBtr0303755	710	539.337	0	0
FBtr0333677	958	787.22	1.04967	6.912
FBtr0075961	924	753.242	43.3286	273
FBtr0070080	1119	948.017	0	0
FBtr0273283	2581	2410.02	2.01343	40.589
FBtr0339796	1357	1186.02	0.454613	4.51
FBtr0083123	1806	1635.02	17.6214	241
FBtr0273282	2679	2508.02	44.3957	931.377
FBtr0079320	1655	1484.02	0.752367	9.339
FBtr0310411	1164	993.017	1.07484	8.928
FBtr0346194	1711	1540.02	0	0
FBtr0077920	2090	1919.02	24.9674	400.78
FBtr0301794	6590	6419.02	2.12227	113.952
FBtr0329825	1179	1008.02	0.945552	7.973
FBtr0333026	3713	3542.02	0.047511	1.408
FBtr0078395	2347	2176.02	0	0
FBtr0332078	3282	3111.02	0.843026	21.938
FBtr0072325	668	497.349	27.0161	112.393
FBtr0113425	3357	3186.02	0.996614	26.56
FBtr0346509	402	231.5	0	0
FBtr0079388	718	547.334	1.31053	6
FBtr0072746	2002	1831.02	13.0564	199.972
FBtr0084936	2918	2747.02	1.49967	34.46
FBtr0301710	4379	4208.02	9.25552	325.786
FBtr0346422	858	687.252	0	0
FBtr0334974	3239	3068.02	0.007011	0.18
FBtr0076237	5712	5541.02	6.42483	297.786
FBtr0084431	1686	1515.02	5.00952	63.484
FBtr0087622	1316	1145.02	0.971665	9.306
FBtr0332425	4128	3957.02	0	0
FBtr0333270	5337	5166.02	0.288235	12.455
FBtr0085359	5529	5358.02	9.19964	412.314
FBtr0081761	3238	3067.02	0.0116	0.298
FBtr0088662	3523	3352.02	0.30296	8.495
FBtr0308352	1643	1472.02	13.6166	167.662
FBtr0073306	1126	955.017	0	0
FBtr0309099	802	631.3	27.8432	147.031
FBtr0078594	1129	958.017	0	0
FBtr0302665	5583	5412.02	0.936367	42.39
FBtr0300562	2617	2446.02	2.88711	59.071
FBtr0343105	6080	5909.02	0.020191	0.998
FBtr0084344	429	258.472	0	0
FBtr0114496	2711	2540.02	0.011763	0.25
FBtr0078059	6672	6501.02	24.4094	1327.37
FBtr0074760	1374	1203.02	34.6289	348.469
FBtr0080252	6939	6768.02	0.023455	1.328
FBtr0086202	1763	1592.02	2.30511	30.697
FBtr0305220	419	248.482	0	0
FBtr0332742	1164	993.017	0.060366	0.501
FBtr0085034	810	639.295	0	0
FBtr0302294	6321	6150.02	1.74098	89.562
FBtr0343274	1605	1434.02	49.7743	597.054
FBtr0078861	2130	1959.02	4.14366	67.901
FBtr0339986	6297	6126.02	1.86287	95.458
FBtr0077264	2676	2505.02	154.62	3239.89
FBtr0332312	5932	5761.02	0	0
FBtr0100144	3160	2989.02	3.21596	80.407
FBtr0084563	13001	12830	43.7475	4694.98
FBtr0340308	2565	2394.02	233.092	4667.77
FBtr0100432	866	695.249	0	0
FBtr0342613	493	322.442	0	0
FBtr0300615	2611	2440.02	0.07343	1.499
FBtr0306595	4706	4535.02	0.190895	7.241
FBtr0073160	2408	2237.02	4.48907	84
FBtr0078496	3760	3589.02	0.156933	4.711
FBtr0303748	1578	1407.02	2.0966	24.676
FBtr0080984	1051	880.017	22.5509	166
FBtr0300018	797	626.301	0	0
FBtr0306938	3941	3770.02	2.07232	65.351
FBtr0083057	2368	2197.02	2704.63	49704.5
FBtr0078737	999	828.017	4.90892	34
FBtr0076666	830	659.279	0	0
FBtr0344096	7085	6914.02	0.012078	0.699
FBtr0302556	1695	1524.02	0.048851	0.623
FBtr0307053	499	328.437	0	0
FBtr0085539	1080	909.017	449.968	3421.43
FBtr0072190	875	704.246	0.187256	1.103
FBtr0303342	5240	5069.02	0.011832	0.502
FBtr0307165	6600	6429.02	7.42305	399.191
FBtr0074840	2070	1899.02	70.7593	1124
FBtr0336871	1381	1210.02	10.8328	109.644
FBtr0086911	873	702.246	3.0808	18.097
FBtr0113130	3145	2974.02	1.20194	29.901
FBtr0087005	1402	1231.02	7.46625	76.881
FBtr0112367	401	230.501	1.55594	3
FBtr0304702	1548	1377.02	0	0
FBtr0339118	1590	1419.02	0.168496	2
FBtr0077101	3512	3341.02	7.93536	221.768
FBtr0344392	2067	1896.02	1.05621	16.751
FBtr0339326	340	169.544	0	0
FBtr0085843	9194	9023.02	22.482	1696.84
FBtr0339098	3629	3458.02	0.366514	10.602
FBtr0345284	7812	7641.02	0.670127	42.831
FBtr0082417	1378	1207.02	2.87231	29
FBtr0273349	1138	967.017	0	0
FBtr0307343	1047	876.017	4.25307	31.165
FBtr0290135	3032	2861.02	4.51284	108
FBtr0113270	6507	6336.02	13.6145	721.557
FBtr0077930	1387	1216.02	0.098312	1
FBtr0071238	3241	3070.02	0.19255	4.945
FBtr0346538	4779	4608.02	3.68429	142.011
FBtr0078370	654	483.351	0	0
FBtr0084715	2980	2809.02	1.33027	31.257
FBtr0110847	1794	1623.02	0.287437	3.902
FBtr0113129	2688	2517.02	5.08732	107.11
FBtr0300596	3874	3703.02	103.302	3199.78
FBtr0339375	1608	1437.02	19.8517	238.623
FBtr0085270	1246	1075.02	40.1946	361.44
FBtr0075945	4088	3917.02	8.25687	270.536
FBtr0080274	876	705.246	1.33849	7.896
FBtr0071386	1762	1591.02	0.114268	1.521
FBtr0089307	3778	3607.02	0.503533	15.193
FBtr0076485	1455	1284.02	0.744844	8
FBtr0082683	1095	924.017	0.12938	1
FBtr0308254	17733	17562	5.00769	735.641
FBtr0082844	613	442.382	0.27024	1
FBtr0081972	1525	1354.02	0.353169	4
FBtr0075687	694	523.343	0	0
FBtr0074326	1034	863.017	0.314136	2.268
FBtr0343574	3491	3320.02	4.68281	130.047
