Name	Length	EffectiveLength	TPM	NumReads
FBtr0081172	421	247.881	0.524655	1
FBtr0346896	1258	1084.46	29.9724	249.929
FBtr0347434	766	592.698	0	0
FBtr0346897	123	48.591	4873.53	1820.88
FBtr0345338	1272	1098.46	0.512208	4.326
FBtr0345654	506	332.825	0	0
FBtr0100604	1209	1035.46	0	0
FBtr0072914	1021	847.456	2.91577	19
FBtr0088762	456	282.856	0.459781	1
FBtr0346872	1721	1547.46	6716.62	79919.3
FBtr0306724	802	628.68	1.02801	4.969
FBtr0306845	361	187.94	0	0
FBtr0347036	330	156.957	0.000804	0.001
FBtr0113190	1074	900.456	0.577716	4
FBtr0334467	333	159.955	46.6238	57.344
FBtr0333684	4305	4131.46	0.420419	13.356
FBtr0070923	1347	1173.46	0.183835	1.659
FBtr0339505	1709	1535.46	0.084699	1
FBtr0307583	352	178.944	0.001279	0.002
FBtr0347449	527	353.81	0.000239	0.001
FBtr0347433	775	601.695	0.001013	0.005
FBtr0347030	1916	1742.46	0.648193	8.685
FBtr0343809	881	707.635	17.3625	94.472
FBtr0302440	184	20.442	0	0
FBtr0303010	810	636.675	0.402392	1.97
FBtr0302346	1400	1226.46	4.41516	41.637
FBtr0302915	1307	1133.46	0.153352	1.337
FBtr0085895	825	651.67	52.0064	260.596
FBtr0091815	333	159.955	0.000565	0.001
FBtr0339151	1366	1192.46	0	0
FBtr0343422	638	464.745	0	0
FBtr0310392	2132	1958.46	6.10929	92
FBtr0347424	274	100.988	5.15117	4
FBtr0309507	467	293.853	0.048189	0.109
FBtr0321274	675	501.732	0	0
FBtr0080132	1873	1699.46	0	0
FBtr0078629	1897	1723.46	101.645	1347
FBtr0080936	774	600.695	183.6	848.029
FBtr0073031	1144	970.456	15.5986	116.397
FBtr0337016	1111	937.456	6.64867	47.926
FBtr0073792	737	563.71	945.568	4098.57
FBtr0079085	4065	3891.46	0.536269	16.046
FBtr0088102	1945	1771.46	0.837843	11.412
FBtr0333529	9439	9265.46	0.015061	1.073
FBtr0300490	2762	2588.46	0.18702	3.722
FBtr0085634	1187	1013.46	285.915	2228.05
FBtr0306588	1246	1072.46	0.374956	3.092
FBtr0306587	981	807.594	1.47528	9.161
FBtr0344763	1526	1352.46	1.27473	13.256
FBtr0074437	1875	1701.46	0	0
FBtr0078061	2629	2455.46	45.597	860.898
FBtr0070859	1746	1572.46	9.04946	109.417
FBtr0302875	494	320.829	0	0
FBtr0079860	5802	5628.46	0.030732	1.33
FBtr0332167	3281	3107.46	5.61814	134.24
FBtr0331397	2214	2040.46	3.9917	62.628
FBtr0342992	3849	3675.46	0.048588	1.373
FBtr0114460	3475	3301.46	0.604898	15.356
FBtr0331398	1855	1681.46	4.94991	63.998
FBtr0310465	1693	1519.46	5.2012	60.768
FBtr0080120	725	551.714	0	0
FBtr0086579	3608	3434.46	24.1969	639
FBtr0087153	1899	1725.46	0	0
FBtr0082474	701	527.724	21.3832	86.769
FBtr0086810	838	664.657	0	0
FBtr0080281	1886	1712.46	0.167906	2.211
FBtr0086760	549	375.803	0.692128	2
FBtr0304008	3024	2850.46	1.79561	39.356
FBtr0304636	531	357.808	0	0
FBtr0336648	6435	6261.46	0.365838	17.614
FBtr0299564	2628	2454.46	10.2772	193.961
FBtr0304628	2721	2547.46	55.5864	1088.83
FBtr0301470	4092	3918.46	0.033321	1.004
FBtr0308795	1251	1077.46	0.341158	2.826
FBtr0075157	661	487.734	0.799936	3
FBtr0333366	1074	900.456	0.071848	0.497
FBtr0082097	2784	2610.46	1.97188	39.58
FBtr0070721	1868	1694.46	0.076751	1
FBtr0303104	3372	3198.46	0.124864	3.071
FBtr0100402	3384	3210.46	3.73577	92.221
FBtr0308855	6075	5901.46	10.8087	490.473
FBtr0080735	1934	1760.46	0.012203	0.165
FBtr0081340	628	454.754	100.914	352.868
FBtr0078494	1842	1668.46	22.7268	291.566
FBtr0073260	3657	3483.46	0.074652	2
FBtr0333727	2908	2734.46	0.688952	14.486
FBtr0331308	1819	1645.46	1.9735	24.969
FBtr0071094	643	469.741	5009.71	18094.8
FBtr0072475	2696	2522.46	2.48491	48.197
FBtr0301259	939	765.626	0.056907	0.335
FBtr0074174	2250	2076.46	1.07471	17.159
FBtr0339921	3148	2974.46	0.029056	0.665
FBtr0302643	3243	3069.46	1.17539	27.741
FBtr0075979	2691	2517.46	0.034834	0.674
FBtr0310147	2351	2177.46	0.643912	10.781
FBtr0301604	1722	1548.46	4.37837	52.131
FBtr0072335	1557	1383.46	0	0
FBtr0345536	1248	1074.46	6.60289	54.551
FBtr0083652	2845	2671.46	1.60491	32.967
FBtr0083649	2994	2820.46	0.667124	14.468
FBtr0333074	7272	7098.46	14.8328	809.598
FBtr0347032	610	436.78	0	0
FBtr0087359	2273	2099.46	0.182538	2.947
FBtr0084095	7188	7014.46	1.25196	67.525
FBtr0346730	654	480.736	0	0
FBtr0072993	2831	2657.46	7.72222	157.794
FBtr0079201	1290	1116.46	0	0
FBtr0080039	3073	2899.46	0.229149	5.109
FBtr0343410	747	573.708	0	0
FBtr0087779	2778	2604.46	0.049934	1
FBtr0081842	1524	1350.46	2.76932	28.757
FBtr0336968	2263	2089.46	0	0
FBtr0303158	610	436.78	6.55054	22
FBtr0071042	2573	2399.46	24.4788	451.633
FBtr0074623	3850	3676.46	27.6112	780.544
FBtr0302174	2966	2792.46	0.000884	0.019
FBtr0331645	4147	3973.46	0.032191	0.984
FBtr0100183	1753	1579.46	188.754	2292.39
FBtr0329980	5506	5332.46	0.012184	0.5
FBtr0307174	1972	1798.46	1.40043	19.366
FBtr0080808	2603	2429.46	0.080366	1.501
FBtr0345226	5811	5637.46	1.91072	82.825
FBtr0113480	3369	3195.46	0.032258	0.793
FBtr0088019	1186	1012.46	3.2113	25
FBtr0300864	1867	1693.46	0	0
FBtr0081564	977	803.598	0	0
FBtr0300887	2360	2186.46	1.12296	18.879
FBtr0086060	3043	2869.46	48.3376	1066.52
FBtr0339759	3208	3034.46	14.9472	348.758
FBtr0345748	1595	1421.46	0.045577	0.498
FBtr0070647	2383	2209.46	0.117723	2
FBtr0330666	3896	3722.46	4.69595	134.411
FBtr0079809	3558	3384.46	17.6005	458.033
FBtr0079951	847	673.651	145.366	752.976
FBtr0310567	2399	2225.46	8e-06	0
FBtr0329941	5970	5796.46	3.39796	151.448
FBtr0088419	2966	2792.46	0.137061	2.943
FBtr0336467	3380	3206.46	0.721659	17.793
FBtr0343440	1961	1787.46	0.024865	0.342
FBtr0112654	2110	1936.46	0.04456	0.663
FBtr0343382	727	553.714	15.2989	65.137
FBtr0080494	1533	1359.46	19.014	198.756
FBtr0112545	5886	5712.46	6.19392	272.064
FBtr0339593	1035	861.456	1911.01	12658.4
FBtr0076276	597	423.785	185.97	606
FBtr0082833	1938	1764.46	10.2858	139.551
FBtr0342643	1513	1339.46	0	0
FBtr0346522	910	736.629	0.799989	4.531
FBtr0073063	2326	2152.46	18.8606	312.157
FBtr0076793	3622	3448.46	0.17974	4.766
FBtr0307487	2098	1924.46	14.0853	208.429
FBtr0346521	559	385.799	0.037336	0.111
FBtr0305980	6216	6042.46	5.6166	260.958
FBtr0088046	1593	1419.46	185.166	2021
FBtr0335004	4209	4035.46	5.28704	164.054
FBtr0331654	6463	6289.46	12.915	624.582
FBtr0086475	281	107.982	1.20438	1
FBtr0081276	1297	1123.46	18.1062	156.411
FBtr0081357	2976	2802.46	11.9791	258.134
FBtr0112851	4062	3888.46	7.1269	213.089
FBtr0084167	3973	3799.46	0.263449	7.697
FBtr0084567	2621	2447.46	3.64883	68.668
FBtr0300712	1330	1156.46	26.3839	234.612
FBtr0309098	1488	1314.46	0.519622	5.252
FBtr0073972	2534	2360.46	12.227	221.921
FBtr0303294	3407	3233.46	0.414965	10.317
FBtr0331560	1899	1725.46	64.3544	853.817
FBtr0344844	1494	1320.46	7.80417	79.238
FBtr0079985	861	687.64	10.402	55
FBtr0080261	5936	5762.46	9.29732	411.954
FBtr0304948	4629	4455.46	0.520982	17.848
FBtr0300937	3634	3460.46	16.1404	429.467
FBtr0087764	699	525.724	42.0256	169.885
FBtr0340260	6380	6206.46	0.032904	1.57
FBtr0075556	1034	860.456	0.906859	6
FBtr0302545	1127	953.456	15.0141	110.073
FBtr0080811	4219	4045.46	2.63611	82
FBtr0302544	2196	2022.46	2.47909	38.553
FBtr0333019	1397	1223.46	0.454476	4.275
FBtr0084353	1291	1117.46	0.128893	1.107
FBtr0077722	1930	1756.46	0	0
FBtr0082275	773	599.696	106.599	491.55
FBtr0073042	4593	4419.46	44.2998	1505.4
FBtr0087212	2028	1854.46	127.606	1819.57
FBtr0091475	2574	2400.46	0.208518	3.849
FBtr0091477	1656	1482.46	16.7229	190.623
FBtr0299761	4261	4087.46	0.767333	24.117
FBtr0308836	2526	2352.46	1.38585	25.068
FBtr0333428	2729	2555.46	1.15353	22.666
FBtr0308617	4627	4453.46	1.53695	52.631
FBtr0339762	3556	3382.46	0.061015	1.587
FBtr0087083	1298	1124.46	0.578289	5
FBtr0080137	478	304.84	0	0
FBtr0331598	4820	4646.46	0.111989	4.001
FBtr0300443	2525	2351.46	40.4288	730.989
FBtr0084967	1248	1074.46	100.826	833
FBtr0084837	4493	4319.46	53.1351	1764.79
FBtr0081254	4694	4520.46	105.929	3681.97
FBtr0345118	4063	3889.46	5.76975	172.556
FBtr0344719	4557	4383.46	7.15635	241.208
FBtr0334892	2191	2017.46	4.13733	64.181
FBtr0112797	5683	5509.46	24.0382	1018.34
FBtr0079222	906	732.629	0	0
FBtr0273404	2359	2185.46	25.4099	427
FBtr0332537	1469	1295.46	0	0
FBtr0308781	1198	1024.46	0	0
FBtr0086946	7489	7315.46	4.93407	277.543
FBtr0339445	5788	5614.46	5.20168	224.561
FBtr0073145	4280	4106.46	91.4116	2886.37
FBtr0300194	3499	3325.46	0.054884	1.403
FBtr0076636	3303	3129.46	0.01236	0.297
FBtr0112896	2373	2199.46	11.525	194.913
FBtr0081180	2317	2143.46	28.3954	468
FBtr0070435	2599	2425.46	1.19012	22.196
FBtr0080991	2787	2613.46	0.049762	1
FBtr0084215	2693	2519.46	6.04194	117.049
FBtr0331702	1497	1323.46	2.26397	23.039
FBtr0340551	1782	1608.46	0.357876	4.426
FBtr0081907	1908	1734.46	0.691615	9.224
FBtr0332052	1379	1205.46	0.251813	2.334
FBtr0088788	2527	2353.46	42.4915	768.938
FBtr0071487	1622	1448.46	2.97311	33.113
FBtr0080036	4318	4144.46	7.98958	254.609
FBtr0073212	1620	1446.46	51.5189	573
FBtr0333125	6041	5867.46	9.21956	415.952
FBtr0100255	2123	1949.46	0.776648	11.642
FBtr0340213	3151	2977.46	1.65323	37.85
FBtr0346683	2867	2693.46	20.1076	416.44
FBtr0076729	5041	4867.46	11.6493	436
FBtr0074354	1960	1786.46	26.2304	360.313
FBtr0074977	781	607.689	0	0
FBtr0084036	5353	5179.46	37.7068	1501.71
FBtr0308253	18006	17832.5	3.4771	476.772
FBtr0078171	5391	5217.46	3.57792	143.54
FBtr0082813	2407	2233.46	1.78373	30.633
FBtr0071826	491	317.83	0	0
FBtr0336829	2044	1870.46	7.63825	109.856
FBtr0082809	2397	2223.46	1.57126	26.863
FBtr0089595	1207	1033.46	2.403	19.095
FBtr0306383	2672	2498.46	0.769295	14.779
FBtr0301317	3169	2995.46	0.014464	0.333
FBtr0072973	2817	2643.46	2.42192	49.228
FBtr0307552	2166	1992.46	6.4334	98.563
FBtr0087965	3460	3286.46	4.23037	106.903
FBtr0343336	1985	1811.46	2.51787	35.071
FBtr0343573	1987	1813.46	0.244995	3.416
FBtr0343326	317	143.961	1.78942	1.981
FBtr0082751	1883	1709.46	200.357	2633.57
FBtr0100239	5732	5558.46	0.019544	0.835
FBtr0343586	673	499.732	6.90784	26.544
FBtr0087417	1585	1411.46	1.45341	15.774
FBtr0083646	5546	5372.46	2.55379	105.497
FBtr0303762	2136	1962.46	0	0
FBtr0078856	1098	924.456	20.1225	143.038
FBtr0302992	2953	2779.46	0	0
FBtr0081795	1778	1604.46	88.1087	1087
FBtr0452134	3299	3125.46	0.020832	0.501
FBtr0077672	1251	1077.46	8.38814	69.494
FBtr0335211	1142	968.456	26.1349	194.619
FBtr0113451	3095	2921.46	0.460459	10.344
FBtr0339824	1926	1752.46	3.19958	43.114
FBtr0113453	2409	2235.46	0.78739	13.534
FBtr0333417	1749	1575.46	0.197704	2.395
FBtr0329982	2174	2000.46	0.851973	13.105
FBtr0079687	1844	1670.46	0.16747	2.151
FBtr0299907	1459	1285.46	6.41978	63.454
FBtr0084641	2622	2448.46	0.330636	6.225
FBtr0079688	1236	1062.46	5.5116	45.027
FBtr0079686	2034	1860.46	0.145234	2.078
FBtr0301703	3096	2922.46	0.736506	16.55
FBtr0079689	1164	990.456	1.21687	9.267
FBtr0074010	3848	3674.46	2.23622	63.182
FBtr0110772	2347	2173.46	0.014748	0.246
FBtr0073364	682	508.726	0	0
FBtr0070490	2352	2178.46	4.89533	82
FBtr0345313	2321	2147.46	43.7771	722.86
FBtr0344845	1725	1551.46	2.64197	31.517
FBtr0081588	415	241.889	0	0
FBtr0345005	3755	3581.46	10.961	301.85
FBtr0310633	4634	4460.46	0.813561	27.903
FBtr0078353	710	536.72	35.0752	144.754
FBtr0307344	1523	1349.46	0.176382	1.83
FBtr0071186	1242	1068.46	0.243439	2
FBtr0340592	868	694.638	0	0
FBtr0301366	2041	1867.46	0.242983	3.489
FBtr0076773	3311	3137.46	0.676926	16.331
FBtr0309498	4031	3857.46	0.025731	0.763
FBtr0076771	3673	3499.46	9.0064	242.345
FBtr0346141	373	199.935	2.47515	3.805
FBtr0330622	9554	9380.46	4.60859	332.411
FBtr0112817	3318	3144.46	2.51674	60.851
FBtr0072937	1070	896.456	5.3943	37.183
FBtr0300695	1941	1767.46	0	0
FBtr0339981	2815	2641.46	0	0
FBtr0301238	991	817.588	15.0055	94.334
FBtr0100258	1461	1287.46	5.49421	54.39
FBtr0332790	5074	4900.46	2.71981	102.485
FBtr0336633	3876	3702.46	4.53113	128.997
FBtr0079662	1172	998.456	3.51683	27
FBtr0273321	1002	828.456	14.8533	94.618
FBtr0087145	2570	2396.46	4.93974	91.024
FBtr0080311	2297	2123.46	1.57572	25.728
FBtr0074210	1176	1002.46	315.252	2430
FBtr0081914	3092	2918.46	25.3557	569
FBtr0346627	2398	2224.46	8.653	148.004
FBtr0079762	971	797.604	0.06431	0.394
FBtr0333882	945	771.625	7.66876	45.5
FBtr0075586	639	465.744	0	0
FBtr0086660	4620	4446.46	16.9584	579.805
FBtr0331705	3470	3296.46	0.17104	4.335
FBtr0071280	3246	3072.46	17.7015	418.196
FBtr0086508	3472	3298.46	2.6481	67.163
FBtr0080409	898	724.632	0.717892	4
FBtr0071420	1026	852.456	0	0
FBtr0084604	7244	7070.46	37.1553	2020
FBtr0077462	2960	2786.46	16.1955	347
FBtr0290252	569	395.794	0	0
FBtr0335438	880	706.635	0.085085	0.462
FBtr0334893	2418	2244.46	0.572229	9.876
FBtr0343373	3617	3443.46	4.26235	112.856
FBtr0339572	2989	2815.46	0	0
FBtr0076318	4515	4341.46	23.2852	777.316
FBtr0086569	4279	4105.46	1.75462	55.389
FBtr0300750	2652	2478.46	20.3139	387.132
FBtr0085321	3280	3106.46	0.016921	0.404
FBtr0079590	536	362.806	166.326	464
FBtr0074166	1487	1313.46	16.8111	169.784
FBtr0310003	1880	1706.46	0.155473	2.04
FBtr0301805	1105	931.456	47.5761	340.749
FBtr0082311	901	727.631	30.5634	171
FBtr0337031	2123	1949.46	2.49644	37.421
FBtr0273251	1813	1639.46	0.079326	1
FBtr0083443	887	713.634	0	0
FBtr0335172	785	611.688	0.087644	0.412
FBtr0343309	2256	2082.46	1.16371	18.634
FBtr0089007	3869	3695.46	1.60087	45.489
FBtr0075558	4498	4324.46	23.3235	775.548
FBtr0332006	747	573.708	0.453374	2
FBtr0331778	797	623.684	0.220712	1.058
FBtr0084931	1373	1199.46	5.75781	53.104
FBtr0343553	3746	3572.46	0	0
FBtr0089295	540	366.805	0.226557	0.639
FBtr0305915	7282	7108.46	8.92032	487.572
FBtr0087516	1839	1665.46	0	0
FBtr0075344	7543	7369.46	11.2076	635.084
FBtr0304906	9289	9115.46	1.3812	96.809
FBtr0290300	4614	4440.46	0.50063	17.093
FBtr0301030	964	790.61	0	0
FBtr0072695	751	577.705	0	0
FBtr0077213	1692	1518.46	0.256943	3
FBtr0076273	1212	1038.46	0.063329	0.506
FBtr0308322	3799	3625.46	3.4546	96.304
FBtr0452147	8459	8285.46	0.014729	0.938
FBtr0342822	12883	12709.5	1.11162	108.634
FBtr0347442	165	12.96	0	0
FBtr0289975	943	769.625	0	0
FBtr0088571	2943	2769.46	3.80402	81.007
FBtr0342809	12553	12379.5	1.24742	118.74
FBtr0306566	3020	2846.46	7.13413	156.145
FBtr0310303	4485	4311.46	0.043371	1.438
FBtr0342812	12763	12589.5	1.22157	118.252
FBtr0342814	12523	12349.5	17.1851	1631.86
FBtr0334546	3064	2890.46	0.743352	16.521
FBtr0113871	5486	5312.46	1.06833	43.64
FBtr0303560	2160	1986.46	8.31949	127.075
FBtr0071366	1969	1795.46	102.057	1408.96
FBtr0075833	4628	4454.46	0.905359	31.01
FBtr0332808	1589	1415.46	0.688593	7.494
FBtr0082113	1479	1305.46	30.9332	310.506
FBtr0076328	631	457.752	0.160423	0.565
FBtr0086834	2143	1969.46	0.198103	3
FBtr0334948	5210	5036.46	2.90263	112.409
FBtr0299855	707	533.721	0.007022	0.029
FBtr0070830	2388	2214.46	55.3224	942
FBtr0334947	6315	6141.46	11.0964	524.009
FBtr0345251	823	649.672	0.066188	0.331
FBtr0079664	2620	2446.46	133.937	2519.54
FBtr0086236	954	780.619	52.0497	312.421
FBtr0302732	8975	8801.46	0.678969	45.95
FBtr0076772	5047	4873.46	26.8578	1006.45
FBtr0084158	1146	972.456	2.40724	18
FBtr0081495	4691	4517.46	1.01587	35.287
FBtr0080212	1191	1017.46	8.56399	67
FBtr0087447	904	730.63	0	0
FBtr0084962	2969	2795.46	61.1062	1313.47
FBtr0072208	1340	1166.46	21.5182	193
FBtr0086707	2136	1962.46	0.015267	0.23
FBtr0301408	3436	3262.46	0.050864	1.276
FBtr0085444	1683	1509.46	93.4432	1084.55
FBtr0332989	1196	1022.46	0.076479	0.601
FBtr0087293	1761	1587.46	3.70185	45.186
FBtr0332754	1838	1664.46	0	0
FBtr0072902	1344	1170.46	0.555561	5
FBtr0343700	712	538.72	0	0
FBtr0070239	5365	5191.46	11.6884	466.583
FBtr0301335	2638	2464.46	1.98738	37.66
FBtr0332421	816	642.674	0.145838	0.721
FBtr0273288	5744	5570.46	0.004979	0.213
FBtr0336822	1234	1060.46	0.122638	1
FBtr0304907	340	166.953	0	0
FBtr0084402	4195	4021.46	0.616901	19.076
FBtr0082222	855	681.645	0	0
FBtr0345367	2882	2708.46	1.1488	23.925
FBtr0113122	2172	1998.46	1.28789	19.79
FBtr0303156	572	398.793	8.12157	24.904
FBtr0332728	1166	992.456	3.41539	26.064
FBtr0082766	2640	2466.46	0.174581	3.311
FBtr0332932	10303	10129.5	0.05324	4.147
FBtr0085704	3817	3643.46	174.002	4874.73
FBtr0112737	853	679.647	1.72217	9
FBtr0080031	3499	3325.46	6.41489	164.03
FBtr0080267	3305	3131.46	0	0
FBtr0305312	818	644.674	0.673309	3.338
FBtr0301847	3338	3164.46	28.1114	684.013
FBtr0334891	4082	3908.46	0.675812	20.31
FBtr0087574	3217	3043.46	10.6576	249.408
FBtr0340266	3375	3201.46	0.561898	13.832
FBtr0070985	3291	3117.46	1.5429	36.985
FBtr0301766	6874	6700.46	1.43583	73.976
FBtr0079800	2816	2642.46	2.1962	44.623
FBtr0081278	1342	1168.46	0.558842	5.021
FBtr0344843	854	680.646	15.3518	80.346
FBtr0344717	4869	4695.46	2.79601	100.948
FBtr0339114	1390	1216.46	0.377763	3.533
FBtr0075606	818	644.674	0	0
FBtr0305041	6647	6473.46	0.996103	49.582
FBtr0334113	1328	1154.46	3.98854	35.406
FBtr0113259	1868	1694.46	0.344246	4.485
FBtr0303755	710	536.72	0	0
FBtr0333677	958	784.616	0.222789	1.344
FBtr0075961	924	750.628	47.7351	275.515
FBtr0070080	1119	945.456	0.456133	3.316
FBtr0273283	2581	2407.46	2.97544	55.08
FBtr0339796	1357	1183.46	1.56234	14.217
FBtr0083123	1806	1632.46	18.5623	233
FBtr0273282	2679	2505.46	41.0149	790.153
FBtr0079320	1655	1481.46	1.50743	17.172
FBtr0310411	1164	990.456	3.48229	26.521
FBtr0346194	1711	1537.46	7.4e-05	0.001
FBtr0077920	2090	1916.46	55.2673	814.422
FBtr0301794	6590	6416.46	2.67917	132.184
FBtr0329825	1179	1005.46	1.10033	8.507
FBtr0333026	3713	3539.46	0.040879	1.113
FBtr0078395	2347	2173.46	0.000143	0.002
FBtr0332078	3282	3108.46	0.67155	16.051
FBtr0072325	668	494.732	27.5145	104.668
FBtr0113425	3357	3183.46	0.842768	20.63
FBtr0346509	402	228.903	0	0
FBtr0079388	718	544.716	0.238752	1
FBtr0072746	2002	1828.46	18.5383	260.637
FBtr0084936	2918	2744.46	2.15803	45.54
FBtr0301710	4379	4205.46	16.6385	538.035
FBtr0346422	858	684.641	0	0
FBtr0334974	3239	3065.46	0.002615	0.062
FBtr0076237	5712	5538.46	6.20883	264.412
FBtr0084431	1686	1512.46	6.42945	74.772
FBtr0087622	1316	1142.46	1.05151	9.237
FBtr0332425	4128	3954.46	0.016444	0.5
FBtr0333270	5337	5163.46	0.6073	24.112
FBtr0085359	5529	5355.46	7.1368	293.889
FBtr0081761	3238	3064.46	0	0
FBtr0088662	3523	3349.46	1.10732	28.519
FBtr0308352	1643	1469.46	10.6827	120.704
FBtr0073306	1126	952.456	0	0
FBtr0309099	802	628.68	12.1284	58.629
FBtr0078594	1129	955.456	0	0
FBtr0302665	5583	5409.46	0.801161	33.324
FBtr0300562	2617	2443.46	4.99675	93.88
FBtr0343105	6080	5906.46	0.021974	0.998
FBtr0084344	429	255.874	0	0
FBtr0114496	2711	2537.46	0.044215	0.863
FBtr0078059	6672	6498.46	31.472	1572.6
FBtr0074760	1374	1200.46	36.8756	340.383
FBtr0080252	6939	6765.46	0.019223	1
FBtr0086202	1763	1589.46	3.82358	46.731
FBtr0305220	419	245.883	0	0
FBtr0332742	1164	990.456	0.19893	1.515
FBtr0085034	810	636.675	0	0
FBtr0302294	6321	6147.46	2.38577	112.774
FBtr0343274	1605	1431.46	55.7499	613.628
FBtr0078861	2130	1956.46	4.61701	69.457
FBtr0339986	6297	6123.46	1.84138	86.701
FBtr0077264	2676	2502.46	197.664	3803.45
FBtr0332312	5932	5758.46	0.020949	0.928
FBtr0100144	3160	2986.46	2.01898	46.363
FBtr0084563	13001	12827.5	58.6319	5783.06
FBtr0340308	2565	2391.46	198.206	3644.7
FBtr0100432	866	692.638	0	0
FBtr0342613	493	319.83	0	0
FBtr0300615	2611	2437.46	0.079965	1.499
FBtr0306595	4706	4532.46	0.203748	7.101
FBtr0073160	2408	2234.46	6.63514	114
FBtr0078496	3760	3586.46	0.23883	6.586
FBtr0303748	1578	1404.46	1.4419	15.571
FBtr0080984	1051	877.456	21.3429	144
FBtr0300018	797	623.684	0	0
FBtr0306938	3941	3767.46	3.35804	97.278
FBtr0083057	2368	2194.46	3559.99	60070.1
FBtr0078737	999	825.456	6.93228	44
FBtr0076666	830	656.667	0.099243	0.501
FBtr0344096	7085	6911.46	0.003762	0.2
FBtr0302556	1695	1521.46	0	0
FBtr0307053	499	325.826	0	0
FBtr0085539	1080	906.456	475.678	3315.45
FBtr0072190	875	701.636	1.11319	6.006
FBtr0303342	5240	5066.46	0.049925	1.945
FBtr0307165	6600	6426.46	8.57261	423.611
FBtr0074840	2070	1896.46	75.8454	1106
FBtr0336871	1381	1207.46	8.1588	75.75
FBtr0086911	873	699.636	0.703619	3.785
FBtr0113130	3145	2971.46	1.2611	28.814
FBtr0087005	1402	1228.46	7.5091	70.93
FBtr0112367	401	227.904	2.85322	5
FBtr0304702	1548	1374.46	0	0
FBtr0339118	1590	1416.46	0.36726	4
FBtr0077101	3512	3338.46	4.87275	125.084
FBtr0344392	2067	1893.46	0.176056	2.563
FBtr0339326	340	166.953	0	0
FBtr0085843	9194	9020.46	37.136	2575.77
FBtr0339098	3629	3455.46	0.24049	6.39
FBtr0345284	7812	7638.46	0.876474	51.479
FBtr0082417	1378	1204.46	2.80737	26
FBtr0273349	1138	964.456	0.189819	1.408
FBtr0307343	1047	873.456	2.21272	14.861
FBtr0290135	3032	2858.46	4.82852	106.128
FBtr0113270	6507	6333.46	10.046	489.234
FBtr0077930	1387	1213.46	0.107175	1
FBtr0071238	3241	3067.46	0.104367	2.462
FBtr0346538	4779	4605.46	3.02785	107.224
FBtr0078370	654	480.736	0.270527	1
FBtr0084715	2980	2806.46	0.673954	14.544
FBtr0110847	1794	1620.46	0.466102	5.808
FBtr0113129	2688	2514.46	11.4606	221.582
FBtr0300596	3874	3700.46	113.975	3243
FBtr0339375	1608	1434.46	19.3317	213.227
FBtr0085270	1246	1072.46	48.385	399
FBtr0075945	4088	3914.46	12.0417	362.444
FBtr0080274	876	702.635	0.488172	2.637
FBtr0071386	1762	1588.46	0.074279	0.907
FBtr0089307	3778	3604.46	0.934258	25.893
FBtr0076485	1455	1281.46	1.38415	13.639
FBtr0082683	1095	921.456	0.141138	1
FBtr0308254	17733	17559.5	2.38754	322.363
FBtr0082844	613	439.777	0.591446	2
FBtr0081972	1525	1351.46	0.577386	6
